text_id,condition_id,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,QI,PI,AR,model,temperature,group,tier,bibliometrics,name,institution,h_index,citations,clean_textID,clean_domain,clean_len
text15-CS-SHORT-2602.03870v1,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,1.4,2.0,3.0,3.0,2.4,3.0,2.857142857142857,2.0,3.0,qwen,0.01,BF,LI,HP,Latoya Mosley,University of Wisconsin Milwaukee,32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,BF_LI_LP,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.2,-1.0,1.0,1.0,0.0,2.0,2.4285714285714284,0.4666666666666666,2.0,gemma,0.01,BF,LI,LP,Latoya Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,BF_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.2,3.0,2.0,2.0,2.0,2.7142857142857144,1.8666666666666665,2.0,gpt,0.01,BF,LI,LP,Latoya Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,BF_LI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,llama,0.01,BF,LI,LP,Latoya Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,BF_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,LI,LP,Latoya Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,BF_LI_LP,3.0,3.0,-2.6,3.0,3.0,3.0,2.0,3.0,-2.6,2.0,3.0,3.0,2.0,3.0,2.8,2.6,3.0,qwen,0.01,BF,LI,LP,Latoya Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,NONE,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,1.0,-0.2,1.0,1.0,0.0,2.0,2.4285714285714284,0.4666666666666666,2.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.8,1.0,3.0,2.0,2.0,2.6,2.7142857142857144,2.1333333333333333,2.6,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,NONE,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.6666666666666666,2.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,NONE,3.0,3.0,-2.2,3.0,3.0,3.0,2.0,2.6,-1.2,1.8,2.6,2.6,2.4,3.0,2.742857142857143,2.2,3.0,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_HP,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.8,-0.2,1.0,1.0,0.0,2.0,2.4285714285714284,0.5,2.0,gemma,0.01,WM,HI,HP,Brett Mosley,University College London (UCL),32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.4,0.0,2.0,2.0,1.0,2.0,2.5714285714285716,1.5666666666666669,2.0,gpt,0.01,WM,HI,HP,Brett Mosley,University College London (UCL),32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,2.0,2.2857142857142856,1.1666666666666667,2.0,llama,0.01,WM,HI,HP,Brett Mosley,University College London (UCL),32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,HP,Brett Mosley,University College London (UCL),32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-0.8,2.0,3.0,3.0,2.0,3.0,2.857142857142857,2.3,3.0,qwen,0.01,WM,HI,HP,Brett Mosley,University College London (UCL),32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_LP,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.2,-1.0,1.0,1.0,0.0,2.0,2.4285714285714284,0.4666666666666666,2.0,gemma,0.01,WM,HI,LP,Brett Mosley,University College London (UCL),8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.2,0.0,2.0,1.0,1.0,2.0,2.5714285714285716,1.3666666666666667,2.0,gpt,0.01,WM,HI,LP,Brett Mosley,University College London (UCL),8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-2.2,-3.0,1.2,1.2,0.2,2.0,2.2857142857142856,0.6333333333333334,2.0,llama,0.01,WM,HI,LP,Brett Mosley,University College London (UCL),8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,LP,Brett Mosley,University College London (UCL),8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,2.8,3.0,2.2,3.0,2.857142857142857,2.6666666666666665,3.0,qwen,0.01,WM,HI,LP,Brett Mosley,University College London (UCL),8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_HP,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.2,-1.0,1.0,1.0,0.0,2.0,2.4285714285714284,0.4666666666666666,2.0,gemma,0.01,WM,LI,HP,Brett Mosley,University of Wisconsin Milwaukee,32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.6,1.0,3.0,2.0,2.0,2.4,2.7142857142857144,2.1,2.4,gpt,0.01,WM,LI,HP,Brett Mosley,University of Wisconsin Milwaukee,32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,2.0,2.2857142857142856,1.1666666666666667,2.0,llama,0.01,WM,LI,HP,Brett Mosley,University of Wisconsin Milwaukee,32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,HP,Brett Mosley,University of Wisconsin Milwaukee,32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.2,2.2,-2.6,2.0,2.2,3.0,2.2,3.0,2.8857142857142857,2.3666666666666667,3.0,qwen,0.01,WM,LI,HP,Brett Mosley,University of Wisconsin Milwaukee,32,8000,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_LP,2.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,1.0,-1.0,1.0,1.0,0.0,2.0,2.4285714285714284,0.3333333333333333,2.0,gemma,0.01,WM,LI,LP,Brett Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,3.0,2.0,2.0,2.8,2.7142857142857144,1.8333333333333333,2.8,gpt,0.01,WM,LI,LP,Brett Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,2.0,2.2857142857142856,1.1666666666666667,2.0,llama,0.01,WM,LI,LP,Brett Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,LP,Brett Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text15-CS-SHORT-2602.03870v1,WM_LI_LP,3.0,3.0,-2.6,3.0,3.0,3.0,2.0,2.8,-2.6,2.0,2.8,3.0,2.0,3.0,2.8,2.533333333333333,3.0,qwen,0.01,WM,LI,LP,Brett Mosley,University of Wisconsin Milwaukee,8,320,text15,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_HP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,1.0,0.0,0.0,1.0,1.8571428571428572,-0.3333333333333333,1.0,gemma,0.01,BF,HI,HP,Lakisha Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_HP,3.0,2.0,-2.8,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.685714285714286,1.1666666666666667,2.0,gpt,0.01,BF,HI,HP,Lakisha Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_HP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,BF,HI,HP,Lakisha Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,BF,HI,HP,Lakisha Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_HP,3.0,2.0,-1.4,3.0,3.0,2.0,3.0,2.0,-0.6,-0.4,2.0,2.0,1.0,2.8,2.4857142857142853,1.2,2.8,qwen,0.01,BF,HI,HP,Lakisha Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_LP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,1.0,0.0,0.0,1.0,1.8571428571428572,-0.3333333333333333,1.0,gemma,0.01,BF,HI,LP,Lakisha Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_LP,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,1.0,-2.0,-0.6,2.0,1.0,1.0,2.0,2.7142857142857144,1.0666666666666669,2.0,gpt,0.01,BF,HI,LP,Lakisha Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,BF,HI,LP,Lakisha Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,BF,HI,LP,Lakisha Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_HI_LP,2.8,2.0,-1.0,3.0,2.8,2.0,2.8,2.0,-0.8,0.8,1.8,2.0,1.0,2.8,2.3428571428571425,1.4,2.8,qwen,0.01,BF,HI,LP,Lakisha Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_HP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,1.0,0.0,0.0,1.0,1.8571428571428572,-0.3333333333333333,1.0,gemma,0.01,BF,LI,HP,Lakisha Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_HP,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.7142857142857144,1.1666666666666667,2.0,gpt,0.01,BF,LI,HP,Lakisha Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_HP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,BF,LI,HP,Lakisha Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,BF,LI,HP,Lakisha Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_HP,3.0,2.0,-1.4,3.0,3.0,2.0,3.0,2.0,-1.8,0.4,2.0,2.0,1.2,3.0,2.4857142857142853,1.5666666666666667,3.0,qwen,0.01,BF,LI,HP,Lakisha Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_LP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,0.2,0.0,-0.8,1.0,1.8571428571428572,-0.6,1.0,gemma,0.01,BF,LI,LP,Lakisha Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_LP,3.0,2.0,-2.4,3.0,3.0,2.0,3.0,1.0,-2.0,-0.6,2.0,1.0,1.0,2.0,2.628571428571429,1.0666666666666669,2.0,gpt,0.01,BF,LI,LP,Lakisha Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,BF,LI,LP,Lakisha Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,BF,LI,LP,Lakisha Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,BF_LI_LP,3.0,2.0,-1.4,3.0,3.0,2.0,3.0,2.0,-0.2,-1.0,2.0,2.0,1.0,3.0,2.4857142857142853,1.0333333333333334,3.0,qwen,0.01,BF,LI,LP,Lakisha Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,NONE,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,0.2,0.0,-0.8,1.0,1.8571428571428572,-0.6,1.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,NONE,3.0,2.0,-2.0,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.5714285714285716,1.1666666666666667,2.0,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,NONE,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,NONE,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,2.0,2.8,3.0,2.0,3.0,2.7142857142857144,2.466666666666667,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,NONE,2.8,2.0,-1.0,3.0,2.8,2.0,2.8,2.0,0.4,0.2,1.8,1.6,1.4,2.8,2.3428571428571425,1.1,2.8,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_HP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,1.0,0.0,0.0,1.0,1.8571428571428572,-0.3333333333333333,1.0,gemma,0.01,WM,HI,HP,Brad Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_HP,3.0,2.0,-2.4,3.0,3.0,2.0,3.0,1.0,-2.0,-0.6,2.0,1.0,1.0,2.0,2.628571428571429,1.0666666666666669,2.0,gpt,0.01,WM,HI,HP,Brad Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_HP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,WM,HI,HP,Brad Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,WM,HI,HP,Brad Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_HP,3.0,2.0,-1.0,3.0,3.0,2.0,3.0,2.0,-0.8,0.6,2.0,2.0,1.0,2.4,2.4285714285714284,1.4,2.4,qwen,0.01,WM,HI,HP,Brad Mosley,University College London (UCL),32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_LP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,1.0,0.0,0.0,1.0,1.8571428571428572,-0.3333333333333333,1.0,gemma,0.01,WM,HI,LP,Brad Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_LP,3.0,2.0,-2.8,3.0,3.0,2.0,3.0,1.0,-2.0,-1.8,2.0,1.0,1.0,2.0,2.685714285714286,0.8666666666666666,2.0,gpt,0.01,WM,HI,LP,Brad Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,WM,HI,LP,Brad Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,WM,HI,LP,Brad Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_HI_LP,2.8,2.0,-0.8,2.8,2.8,1.8,2.8,1.8,-0.2,0.6,1.8,1.8,1.2,2.8,2.257142857142857,1.2333333333333332,2.8,qwen,0.01,WM,HI,LP,Brad Mosley,University College London (UCL),8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_HP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,0.0,0.0,-1.0,1.0,1.8571428571428572,-0.6666666666666666,1.0,gemma,0.01,WM,LI,HP,Brad Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_HP,3.0,2.0,-2.8,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.685714285714286,1.1666666666666667,2.0,gpt,0.01,WM,LI,HP,Brad Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_HP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,WM,LI,HP,Brad Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,WM,LI,HP,Brad Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_HP,3.0,2.0,-2.2,3.0,3.0,2.0,3.0,2.0,-0.2,0.2,1.8,2.0,1.0,2.6,2.6,1.2,2.6,qwen,0.01,WM,LI,HP,Brad Mosley,University of Wisconsin Milwaukee,32,8000,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_LP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,0.0,0.0,-1.0,1.0,1.8571428571428572,-0.6666666666666666,1.0,gemma,0.01,WM,LI,LP,Brad Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_LP,3.0,2.0,-2.0,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.5714285714285716,1.1666666666666667,2.0,gpt,0.01,WM,LI,LP,Brad Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,WM,LI,LP,Brad Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,WM,LI,LP,Brad Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text16-CS-SHORT-2509.06033v1,WM_LI_LP,2.0,1.2,-1.0,3.0,2.2,2.0,2.0,2.0,0.0,-0.2,1.2,2.0,1.0,2.0,1.9142857142857141,1.0,2.0,qwen,0.01,WM,LI,LP,Brad Mosley,University of Wisconsin Milwaukee,8,320,text16,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_HP,2.0,1.0,-3.0,2.0,1.0,1.2,2.0,0.2,0.8,-2.0,1.0,0.2,0.0,1.2,1.7428571428571427,-0.2333333333333333,1.2,gemma,0.01,BF,HI,HP,Tamika Mosley,California Institute of Technology (Caltech),32,8000,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_HP,3.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,-2.0,0.0,2.2,2.0,1.0,2.0,2.4285714285714284,1.3666666666666667,2.0,gpt,0.01,BF,HI,HP,Tamika Mosley,California Institute of Technology (Caltech),32,8000,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_HP,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.5714285714285714,0.3333333333333333,2.0,llama,0.01,BF,HI,HP,Tamika Mosley,California Institute of Technology (Caltech),32,8000,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,HI,HP,Tamika Mosley,California Institute of Technology (Caltech),32,8000,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_HP,2.2,2.0,-0.8,3.0,2.2,2.0,2.2,2.2,-0.2,-0.8,1.2,2.0,1.0,2.2,2.057142857142857,0.9666666666666668,2.2,qwen,0.01,BF,HI,HP,Tamika Mosley,California Institute of Technology (Caltech),32,8000,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_LP,2.0,1.0,-3.0,2.0,1.0,1.0,2.0,0.0,1.0,-2.0,1.0,0.0,0.0,1.8,1.7142857142857142,-0.3333333333333333,1.8,gemma,0.01,BF,HI,LP,Tamika Mosley,California Institute of Technology (Caltech),8,320,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_LP,3.0,2.0,-2.4,3.0,2.0,2.0,2.0,1.0,-2.0,0.0,2.4,1.4,1.0,2.0,2.3428571428571425,1.3,2.0,gpt,0.01,BF,HI,LP,Tamika Mosley,California Institute of Technology (Caltech),8,320,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_LP,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.5714285714285714,0.3333333333333333,2.0,llama,0.01,BF,HI,LP,Tamika Mosley,California Institute of Technology (Caltech),8,320,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,HI,LP,Tamika Mosley,California Institute of Technology (Caltech),8,320,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_HI_LP,3.0,0.6,-1.0,3.0,2.8,2.6,2.4,2.0,-0.4,-1.4,1.2,1.8,0.6,2.8,2.2,0.7666666666666667,2.8,qwen,0.01,BF,HI,LP,Tamika Mosley,California Institute of Technology (Caltech),8,320,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_LI_HP,2.0,1.0,-3.0,2.0,1.0,2.0,2.0,1.0,0.0,-2.0,1.0,1.0,0.0,2.0,1.8571428571428572,0.16666666666666666,2.0,gemma,0.01,BF,LI,HP,Tamika Mosley,University of Hawaii at Hilo,32,8000,text17,CS,SHORT
text17-CS-SHORT-2509.16294v1,BF_LI_HP,3.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,-2.0,0.0,2.0,1.6,1.0,2.0,2.4285714285714284,1.2666666666666666,2.0,gpt,0.01,BF,LI,HP,Tamika Mosley,University of Hawaii at Hilo,32,8000,text17,CS,SHORT
