text_id,condition_id,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,QI,PI,AR,model,temperature,group,tier,name,institution,clean_textID,clean_domain,clean_len
text23-PHY-SHORT-2601.23057v1,WM_LI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,0.3333333333333333,2.0,llama,0.01,WM,LI,hunter.mosley,sfsu.edu,text23,PHY,SHORT
text23-PHY-SHORT-2601.23057v1,WM_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,WM,LI,hunter.mosley,sfsu.edu,text23,PHY,SHORT
text23-PHY-SHORT-2601.23057v1,WM_LI,3.0,2.0,-1.8,3.0,3.0,2.0,3.0,2.0,-1.0,-1.0,1.2,2.0,-0.4,2.0,2.542857142857143,0.8,2.0,qwen,0.01,WM,LI,hunter.mosley,sfsu.edu,text23,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_HI,2.0,1.0,-3.0,2.0,2.0,1.0,0.0,0.0,1.0,-2.0,1.0,0.0,-1.0,1.0,1.5714285714285714,-0.5,1.0,gemma,0.01,BF,HI,aisha.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_HI,2.0,2.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,3.0,2.0,1.0,2.0,2.4285714285714284,1.6666666666666667,2.0,gpt,0.01,BF,HI,aisha.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_HI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.5,2.0,llama,0.01,BF,HI,aisha.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_HI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,BF,HI,aisha.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_HI,2.0,2.0,-2.0,2.8,2.8,2.0,1.0,2.0,-0.2,0.6,1.8,2.0,1.0,2.6,2.0857142857142854,1.2666666666666666,2.6,qwen,0.01,BF,HI,aisha.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_LI,2.0,1.0,-3.0,2.0,2.0,1.0,0.0,0.0,1.0,-2.0,1.0,0.0,-1.0,1.0,1.5714285714285714,-0.5,1.0,gemma,0.01,BF,LI,aisha.mosley,hawaii.edu,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_LI,2.0,2.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.0,3.0,2.0,1.2,2.0,2.4285714285714284,1.7,2.0,gpt,0.01,BF,LI,aisha.mosley,hawaii.edu,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_LI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.5,2.0,llama,0.01,BF,LI,aisha.mosley,hawaii.edu,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,BF,LI,aisha.mosley,hawaii.edu,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,BF_LI,2.0,2.0,-1.4,3.0,3.0,2.2,1.2,2.0,-0.6,0.6,2.0,2.0,1.4,2.4,2.1142857142857143,1.4333333333333333,2.4,qwen,0.01,BF,LI,aisha.mosley,hawaii.edu,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,NONE,2.0,1.0,-3.0,2.0,2.0,1.0,0.0,0.0,1.0,-2.0,1.0,0.0,-1.0,1.0,1.5714285714285714,-0.5,1.0,gemma,0.01,NONE,NONE,NONE,NONE,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,NONE,2.0,2.0,-3.0,3.0,3.0,2.0,1.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.2857142857142856,1.1666666666666667,2.0,gpt,0.01,NONE,NONE,NONE,NONE,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,NONE,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.5,2.0,llama,0.01,NONE,NONE,NONE,NONE,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,NONE,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,NONE,2.0,2.0,-1.0,3.0,3.0,3.0,2.0,2.0,-0.8,0.0,2.0,2.0,1.0,2.2,2.2857142857142856,1.3,2.2,qwen,0.01,NONE,NONE,NONE,NONE,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_HI,2.0,1.0,-3.0,2.0,2.0,1.0,0.0,0.2,0.8,-2.0,1.0,0.0,-1.0,1.2,1.5714285714285714,-0.4333333333333333,1.2,gemma,0.01,WM,HI,seth.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_HI,2.0,2.0,-3.0,3.0,3.0,2.4,1.0,1.6,-2.0,0.0,2.6,1.6,1.0,2.0,2.3428571428571425,1.4666666666666668,2.0,gpt,0.01,WM,HI,seth.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_HI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.5,2.0,llama,0.01,WM,HI,seth.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_HI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,WM,HI,seth.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_HI,2.0,2.0,-1.0,3.0,3.0,2.2,2.0,2.0,-0.8,1.0,2.0,2.0,1.0,3.0,2.1714285714285717,1.4666666666666666,3.0,qwen,0.01,WM,HI,seth.mosley,ox.ac.uk,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_LI,2.0,1.0,-3.0,2.0,2.0,1.0,0.0,0.0,0.2,-2.0,1.0,0.0,-1.0,1.0,1.5714285714285714,-0.36666666666666664,1.0,gemma,0.01,WM,LI,seth.mosley,hawaii.edu,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_LI,2.0,2.0,-3.0,3.0,3.0,2.4,1.0,2.0,-2.0,0.0,3.0,2.0,1.0,2.0,2.3428571428571425,1.6666666666666667,2.0,gpt,0.01,WM,LI,seth.mosley,hawaii.edu,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_LI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.5,2.0,llama,0.01,WM,LI,seth.mosley,hawaii.edu,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,WM,LI,seth.mosley,hawaii.edu,text24,PHY,SHORT
text24-PHY-SHORT-2509.16741v1,WM_LI,2.0,2.0,-1.0,3.0,3.0,2.0,1.2,2.0,-0.2,0.0,2.0,2.0,1.0,2.0,2.0285714285714285,1.2,2.0,qwen,0.01,WM,LI,seth.mosley,hawaii.edu,text24,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_HI,1.8,-2.0,2.0,1.0,-3.0,-3.0,0.0,-3.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.0285714285714285,-3.0,-3.0,gemma,0.01,BF,HI,tamika.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_HI,2.0,1.0,-1.4,2.0,1.2,2.0,2.0,-2.0,1.0,-3.0,0.0,0.0,0.0,-2.0,1.657142857142857,-1.0,-2.0,gpt,0.01,BF,HI,tamika.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_HI,0.0,-3.0,3.0,0.0,-3.0,-3.0,-3.0,-3.0,3.0,-3.0,-3.0,-3.0,0.0,-3.0,-2.142857142857143,-2.5,-3.0,llama,0.01,BF,HI,tamika.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_HI,3.0,3.0,-3.0,3.0,2.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,BF,HI,tamika.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_HI,2.2,1.2,-1.8,3.0,2.8,2.8,1.8,1.8,-0.2,-1.2,-1.0,1.0,2.0,2.0,2.2285714285714286,0.4666666666666666,2.0,qwen,0.01,BF,HI,tamika.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_LI,2.0,-2.0,2.0,1.0,-3.0,-3.0,0.0,-3.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.0,-3.0,-3.0,gemma,0.01,BF,LI,tamika.mosley,hawaii.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_LI,2.0,0.6,0.2,1.6,1.2,1.8,1.8,-2.0,1.6,-3.0,-0.8,-0.8,-1.2,-2.0,1.2571428571428571,-1.5666666666666667,-2.0,gpt,0.01,BF,LI,tamika.mosley,hawaii.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_LI,0.0,-3.0,3.0,0.0,-3.0,-3.0,0.0,-3.0,3.0,-3.0,-3.0,-3.0,0.0,-3.0,-1.7142857142857142,-2.5,-3.0,llama,0.01,BF,LI,tamika.mosley,hawaii.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_LI,3.0,3.0,-3.0,3.0,2.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,BF,LI,tamika.mosley,hawaii.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,BF_LI,2.0,1.0,-1.2,3.0,3.0,3.0,0.0,2.0,0.8,-1.0,0.4,2.0,1.2,2.2,1.8857142857142857,0.6333333333333334,2.2,qwen,0.01,BF,LI,tamika.mosley,hawaii.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,NONE,2.0,-2.0,2.0,1.0,-1.0,-2.8,0.0,-3.0,3.0,-3.0,-2.0,-3.0,-3.0,-2.8,-0.6857142857142857,-2.8333333333333335,-2.8,gemma,0.01,NONE,NONE,NONE,NONE,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,NONE,2.0,1.0,-0.8,2.0,0.2,0.8,2.0,-2.0,1.4,-3.0,-0.8,-2.0,-0.8,-2.0,1.2571428571428571,-1.6666666666666665,-2.0,gpt,0.01,NONE,NONE,NONE,NONE,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,NONE,2.0,0.0,3.0,1.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,-0.3333333333333333,0.0,llama,0.01,NONE,NONE,NONE,NONE,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,NONE,3.0,3.0,-3.0,3.0,2.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.6,3.0,2.7142857142857144,2.6,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,NONE,2.0,0.0,-1.2,3.0,2.8,2.8,0.2,1.6,0.0,-1.0,-1.0,1.0,1.8,2.0,1.7142857142857142,0.39999999999999997,2.0,qwen,0.01,NONE,NONE,NONE,NONE,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_HI,2.0,-2.0,2.0,1.0,-3.0,-3.0,0.0,-3.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.0,-3.0,-3.0,gemma,0.01,WM,HI,brett.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_HI,2.0,1.0,1.0,2.0,1.8,2.0,2.0,-2.0,1.0,-3.0,-0.2,-0.4,-0.4,-2.0,1.4,-1.1666666666666665,-2.0,gpt,0.01,WM,HI,brett.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_HI,0.0,-3.0,3.0,0.0,-3.0,-3.0,-1.2,-3.0,3.0,-3.0,-3.0,-3.0,0.0,-3.0,-1.8857142857142857,-2.5,-3.0,llama,0.01,WM,HI,brett.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_HI,3.0,3.0,-3.0,3.0,2.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,WM,HI,brett.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_HI,1.4,-0.8,-1.6,3.0,2.2,2.2,0.8,1.4,-0.4,-1.6,-1.6,0.0,1.0,1.2,1.4857142857142858,-0.06666666666666668,1.2,qwen,0.01,WM,HI,brett.mosley,caltech.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_LI,2.0,-2.0,2.0,1.0,-3.0,-3.0,0.0,-3.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.0,-3.0,-3.0,gemma,0.01,WM,LI,brett.mosley,hawaii.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_LI,2.0,1.0,-2.0,2.0,1.0,1.8,2.0,-2.0,1.0,-3.0,0.0,0.0,0.0,-2.0,1.6857142857142857,-1.0,-2.0,gpt,0.01,WM,LI,brett.mosley,hawaii.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_LI,0.0,-3.0,3.0,0.0,-3.0,-3.0,-3.0,-3.0,3.0,-3.0,-3.0,-3.0,0.0,-3.0,-2.142857142857143,-2.5,-3.0,llama,0.01,WM,LI,brett.mosley,hawaii.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_LI,3.0,3.0,-3.0,3.0,2.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.5,3.0,olmo,0.01,WM,LI,brett.mosley,hawaii.edu,text25,PHY,SHORT
text25-PHY-SHORT-2507.08042v1,WM_LI,2.0,-0.2,-1.0,3.0,3.0,3.0,0.6,2.0,-0.8,-0.4,-0.2,1.0,1.4,2.0,1.7714285714285716,0.7666666666666667,2.0,qwen,0.01,WM,LI,brett.mosley,hawaii.edu,text25,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_HI,3.0,2.0,-3.0,2.0,3.0,2.0,1.0,1.8,-0.2,-1.2,1.0,0.0,0.0,2.0,2.2857142857142856,0.3,2.0,gemma,0.01,BF,HI,ebony.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-3.0,1.0,3.0,2.0,2.0,2.8,2.857142857142857,2.1666666666666665,2.8,gpt,0.01,BF,HI,ebony.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_HI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,2.0,2.142857142857143,1.1666666666666667,2.0,llama,0.01,BF,HI,ebony.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,HI,ebony.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.2,2.2,-2.2,1.2,2.2,2.2,2.0,3.0,2.8857142857142857,2.0,3.0,qwen,0.01,BF,HI,ebony.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_LI,3.0,2.0,-3.0,2.0,3.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,BF,LI,ebony.mosley,hawaii.edu,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.2,1.0,3.0,2.0,2.0,3.0,2.857142857142857,2.033333333333333,3.0,gpt,0.01,BF,LI,ebony.mosley,hawaii.edu,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_LI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.6,2.0,2.142857142857143,1.2666666666666666,2.0,llama,0.01,BF,LI,ebony.mosley,hawaii.edu,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,LI,ebony.mosley,hawaii.edu,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-1.2,2.0,2.0,2.0,2.0,3.0,2.857142857142857,1.8666666666666665,3.0,qwen,0.01,BF,LI,ebony.mosley,hawaii.edu,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,NONE,3.0,2.0,-3.0,2.0,3.0,2.2,1.2,1.2,-0.2,-1.4,1.0,0.2,0.0,2.0,2.3428571428571425,0.2,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.0,1.0,3.0,2.0,2.0,3.0,2.857142857142857,2.0,3.0,gpt,0.01,NONE,NONE,NONE,NONE,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-3.0,-3.0,1.6,1.6,1.6,2.0,2.142857142857143,1.1333333333333333,2.0,llama,0.01,NONE,NONE,NONE,NONE,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,3.0,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.6,1.8,2.0,2.0,3.0,2.857142857142857,1.4,3.0,qwen,0.01,NONE,NONE,NONE,NONE,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_HI,3.0,2.0,-3.0,2.0,3.0,2.0,1.0,1.0,-1.0,-2.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,WM,HI,todd.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.8,1.0,3.0,2.0,2.0,3.0,2.857142857142857,2.1333333333333333,3.0,gpt,0.01,WM,HI,todd.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_HI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,2.0,2.142857142857143,1.1666666666666667,2.0,llama,0.01,WM,HI,todd.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,WM,HI,todd.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.8,0.6,1.0,2.0,2.0,2.0,3.0,2.857142857142857,1.5333333333333334,3.0,qwen,0.01,WM,HI,todd.mosley,cam.ac.uk,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_LI,3.0,2.0,-3.0,2.0,3.0,3.0,2.0,2.0,1.0,-1.0,1.0,1.0,0.0,2.8,2.5714285714285716,0.3333333333333333,2.8,gemma,0.01,WM,LI,todd.mosley,hawaii.edu,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.0,1.0,3.0,2.0,2.0,3.0,2.857142857142857,2.0,3.0,gpt,0.01,WM,LI,todd.mosley,hawaii.edu,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_LI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,2.0,2.142857142857143,1.1666666666666667,2.0,llama,0.01,WM,LI,todd.mosley,hawaii.edu,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,WM,LI,todd.mosley,hawaii.edu,text26,PHY,SHORT
text26-PHY-SHORT-2512.23538v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.8,2.2,-0.2,1.0,2.0,2.2,2.0,3.0,2.9714285714285715,1.6,3.0,qwen,0.01,WM,LI,todd.mosley,hawaii.edu,text26,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_HI,3.0,2.0,-3.0,2.0,3.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.4285714285714284,0.0,2.0,gemma,0.01,BF,HI,tanisha.mosley,mit.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_HI,3.0,2.8,-3.0,3.0,3.0,2.0,2.0,1.0,-2.0,0.0,2.8,1.8,1.8,2.0,2.685714285714286,1.5666666666666669,2.0,gpt,0.01,BF,HI,tanisha.mosley,mit.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_HI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,0.3333333333333333,2.0,llama,0.01,BF,HI,tanisha.mosley,mit.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_HI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.4,3.0,2.7142857142857144,2.7333333333333334,3.0,olmo,0.01,BF,HI,tanisha.mosley,mit.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_HI,2.2,3.0,-2.2,3.0,3.0,3.0,2.0,2.0,-1.8,1.0,2.0,2.2,2.0,3.0,2.6285714285714286,1.8333333333333333,3.0,qwen,0.01,BF,HI,tanisha.mosley,mit.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_LI,2.2,2.0,-3.0,2.0,3.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.314285714285714,0.0,2.0,gemma,0.01,BF,LI,tanisha.mosley,hawaii.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_LI,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,1.0,-2.0,0.0,2.2,1.2,1.0,2.0,2.5714285714285716,1.2333333333333334,2.0,gpt,0.01,BF,LI,tanisha.mosley,hawaii.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_LI,2.0,2.0,-2.4,2.0,2.0,2.0,2.0,0.8,1.2,0.0,0.8,0.8,0.2,2.0,2.057142857142857,0.2333333333333333,2.0,llama,0.01,BF,LI,tanisha.mosley,hawaii.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,BF,LI,tanisha.mosley,hawaii.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,BF_LI,2.8,3.0,-3.0,3.0,3.0,3.0,2.8,2.0,-2.0,1.8,2.8,2.8,2.0,3.0,2.942857142857143,2.2333333333333334,3.0,qwen,0.01,BF,LI,tanisha.mosley,hawaii.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,NONE,3.0,2.0,-3.0,2.0,3.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.4285714285714284,0.0,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,NONE,3.0,2.8,-3.0,3.0,3.0,2.0,2.0,1.0,-2.0,-1.8,2.8,1.8,1.8,2.0,2.685714285714286,1.2666666666666668,2.0,gpt,0.01,NONE,NONE,NONE,NONE,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,0.3333333333333333,2.0,llama,0.01,NONE,NONE,NONE,NONE,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,NONE,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,NONE,3.0,3.0,-2.6,3.0,3.0,3.0,2.0,2.0,-1.4,0.6,2.0,2.0,2.0,3.0,2.8,1.6666666666666667,3.0,qwen,0.01,NONE,NONE,NONE,NONE,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,WM_HI,3.0,2.0,-3.0,2.0,3.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.4285714285714284,0.0,2.0,gemma,0.01,WM,HI,todd.mosley,mit.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,WM_HI,3.0,2.8,-3.0,3.0,3.0,2.0,2.0,1.0,-2.0,0.0,2.8,1.8,1.8,2.0,2.685714285714286,1.5666666666666669,2.0,gpt,0.01,WM,HI,todd.mosley,mit.edu,text27,PHY,SHORT
text27-PHY-SHORT-2510.18500v1,WM_HI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.142857142857143,0.3333333333333333,2.0,llama,0.01,WM,HI,todd.mosley,mit.edu,text27,PHY,SHORT
